cislo,spol,ico,sektor,nace,druh,zeme,inv_eur,inv_usd,inv_czk,nova_mista,pod_dane,pob_mista,pob_rekv,pob_pozem,pob_kap,mira_podpory,strop,okres,kraj,region_nuts,podani,rozh_den,rozh_mesic,rozh_rok,msp,zruseno
924,NC Line s.r.o.,48392367,kovodělný a kovozpracující,"25.5, 25.6",výroba,Česká republika,3.642649199417758,4.975149105367793,100.1,50.0,T,,,,,0.1875,18.769,Nový Jičín,Moravskoslezský,Moravskoslezsko,2014,30.,prosinec,2014,False,False
925,IVG Colbachini CZ s.r.o.,26715961,gumárenský a plastikářský,22.19,výroba,Česká republika,2.099708879184862,2.86779324055666,57.7,0.0,T,,,,,0.25,14.43,Bruntál,Moravskoslezský,Moravskoslezsko,2014,6.,leden,2015,False,False
926,"TIRAD, s.r.o.",48208205,kovodělný a kovozpracující,25.62,výroba,Česká republika,2.2063318777292578,3.0134194831013916,60.63,10.0,T,,,,,0.25,15.16,Třebíč,Vysočina,Jihovýchod,2014,15.,leden,2015,False,False
927,ANTOLÍN-CIE CZECH REPUBLIC s.r.o.,1675168,výroba dopravních prostředků,29.3,výroba,Česká republika,8.321688500727802,11.365805168986084,228.68,89.0,T,,,,,0.25,57.17,Přerov,Olomoucký,Střední Morava,2014,2.,únor,2015,False,False
928,Jihomoravská armaturka spol. s r. o.,27903427,strojírenský,28.14,výroba,Česká republika,5.167394468704512,7.057654075546719,142,16.0,T,,,,,0.25,35.5,Hodonín,Jihomoravský,Jihovýchod,2014,17.,únor,2015,False,False
929,HAUK s.r.o.,62029631,výroba dopravních prostředků,29.3,výroba,Česká republika,4.810771470160116,6.570576540755466,132.2,20.0,T,,,,,0.25,33.05,Náchod,Královéhradecký,Severovýchod,2014,20.,únor,2015,False,False
930,REGENERSIS (Czech) s.r.o.,3316971,elektronický a elektrotechnický,95.11,centrum strategických služeb - opravárenské centrum,Německo,0.6950509461426493,0.9493041749502983,19.1,153.0,T,,,,,0.25,32.405,Teplice,Ústecký,Severozápad,2014,9.,březen,2015,False,False
931,"Linaset, a.s.",47674687,výroba dopravních prostředků,22.29,výroba,Česká republika,7.769286754002911,10.611332007952285,213.5,0.0,T,,,,,0.25,53.38,"Opava, Bruntál",Moravskoslezský,Moravskoslezsko,2014,12. ,březen,2015,False,False
932,Simoldes Plasticos Czech s.r.o.,3545695,výroba dopravních prostředků,29.3,výroba,Polsko,24.273653566229985,33.15308151093439,667.04,277.0,T,,,,,0.25,166.76,Rychnov nad Kněžnou,Královéhradecký,Severovýchod,2014,18.,březen,2015,False,False
933,"La Lorraine, a. s.",25544551,potravinářský,10.72,výroba,Česká republika,54.73871906841339,74.7624254473161,1504.22,60.0,T,,,,,0.1789,269.08,Kladno,Středočeský,Střední Čechy,2014,18.,březen,2015,False,False
934,"GONVARRI CZECH, s.r.o.",3480780,kovodělný a kovozpracující,25.50,výroba,Španělsko,8.98981077147016,12.278330019880714,247.04,59.0,T,,,,,0.25,61.76,Louny,Ústecký,Severozápad,2014,30.,březen,2015,False,False
935,Novibra Boskovice s.r.o.,46995030,textilní,28.15,výroba,Česká republika,7.314410480349345,9.990059642147116,201,15.0,T,,,,,0.25,43.0,Blansko,Jihomoravský,Jihovýchod,2014,1.,duben,2015,False,False
936,"CENTROPEN, a.s.",142492,ostatní,32.99,výroba,Česká republika,4.026564774381368,5.499502982107356,110.65,0.0,T,,,,,0.1875,20.75,Jindřichův Hradec,Jihočeský,Jihozápad,2014,1.,duben,2015,False,True
937,Röchling Automotive Kopřivnice s.r.o.,26873460,výroba dopravních prostředků,29.32,výroba,Česká republika,14.693959243085882,20.069085487077533,403.79,79.0,T,,,,,0.25,84.45,Nový Jičín,Moravskoslezský,Moravskoslezsko,2014,9.,duben,2015,False,False
938,"SUAS-Lindner, s.r.o.",1440861,ostatní,23.52,výroba,Česká republika,4.332129963898917,5.217164471109951,120,5.0,T,,,,,0.25,30.0,Sokolov,Karlovarský,Severozápad,2015,9.,duben,2015,False,False
939,"OKIN Group, a.s.",27449734,ostatní,62,centrum strategických služeb - centrum sdílených služeb,Česká republika,0.4476534296028881,0.5391069953480283,12.4,110.0,T,,,,,0.25,29.7,Ostrava-město,Moravskoslezský,Moravskoslezsko,2015,17.,duben,2015,False,False
940,AIMTEC Outsourcing s.r.o.,26127407,IT a vývoj software,62,centrum strategických služeb - centrum pro tvorbu software,Česká republika,0.021660649819494584,0.026085822355549758,0.6,55.0,T,,,,,0.35,25.29,Plzeň-město,Plzeňský,Jihozápad,2015,22.,duben,2015,True,False
941,SSI Technologies s.r.o.,3731197,výroba dopravních prostředků,29.31,výroba,USA,12.02438136826783,16.42296222664016,330.43,295.0,T,J,R,,,0.25,82.61,Ústí nad Labem,Ústecký,Severozápad,2014,4.,květen,2015,False,False
942,MATTHEY s.r.o.,27131807,výroba dopravních prostředků,24.20,výroba,Česká republika,13.860649819494585,16.69231772531629,383.94,67.0,T,J,,,,0.25,95.985,Ústí nad Labem,Ústecký,Severozápad,2015,4.,květen,2015,False,False
943,"LASSELSBERGER, s.r.o.",25238078,ostatní,23.31,výroba,Česká republika,8.303249097472925,9.999565236294073,230,30.0,T,,,,,0.1875,43.13,Rakovník,Středočeský,Střední Čechy,2015,11.,květen,2015,False,False
944,D PLAST a.s.,544752,gumárenský a plastikářský,22.29,výroba,Česká republika,6.245487364620939,7.521412112516846,173,43.0,T,,,,,0.2625,40.425,Zlín,Zlínský,Střední Morava,2015,12.,květen,2015,True,False
945,"YAPP CZECH AUTOMOTIVE SYSTEMS Co., s.r.o.",24731536,výroba dopravních prostředků,29.3,výroba,Česká republika,8.885559566787004,10.700839093952435,246.13,87.0,T,,,,,0.25,61.53,"Rychnov nad Kněžnou, Mladá Boleslav","Královéhradecký, Středočeský","Severovýchod, Střední Čechy",2015,12.,květen,2015,False,False
946,"A. Pöttinger, spol. s r.o.",63249651,strojírenský,28.30,výroba,Česká republika,19.855595667870038,23.91200382592061,550,90.0,T,,,,,0.25,137.5,Strakonice,Jihočeský,Jihozápad,2015,19.,květen,2015,False,True
947,Nachi Czech s.r.o.,27084485,výroba dopravních prostředků,28.15,výroba,Česká republika,16.823104693140795,20.259988696143644,466,20.0,T,,,,,0.25,116.5,Louny,Ústecký,Severozápad,2015,28.,květen,2015,False,False
948,RONAL CR s.r.o.,49812106,výroba dopravních prostředků,29.3,výroba,Česká republika,62.81805054151624,75.65149341332985,1740.06,110.0,T,,,,,0.2236,389.0,"Jičín, Pardubice","Královéhradecký, Pardubický",Severovýchod,2015,2.,červen,2015,False,False
949,BMK Czech Technologies s.r.o.,3683371,elektronický a elektrotechnický,26.12,výroba,Česká republika,2.829330422125182,3.864314115308151,77.75,160.0,T,,,,,0.25,19.44,Teplice,Ústecký,Severozápad,2014,8.,červen,2015,False,False
950,"Saint – Gobain Vertex, a.s.",12661,sklářský,23.14,výroba,Česká republika,14.310469314079421,17.23403330289987,396.4,20.0,T,,,,,0.1875,74.325,Svitavy,Pardubický,Severovýchod,2015,17.,červen,2015,False,False
951,ALBO SCHLENK s.r.o.,46900624,ostatní,20.12,výroba,Česká republika,7.111913357400722,8.564845006738837,197,7.0,T,,,,,0.25,49.25,Uherské Hradiště,Zlínský,Střední Morava,2015,23.,červen,2015,False,False
952,"O-I Manufacturing Czech Republic, a.s.",14864584,sklářský,23.13,výroba,Česká republika,30.778339350180506,37.0662145124125,852.56,36.0,T,,,,,0.25,213.14,Teplice,Ústecký,Severozápad,2015,7.,červenec,2015,False,False
953,Otavské strojírny a. s.,28020715,kovodělný a kovozpracující,25.11,výroba,Česká republika,5.871841155234657,7.071431676883614,162.65,14.0,T,,,,,0.2625,42.69,Klatovy,Plzeňský,Jihozápad,2015,13.,červenec,2015,True,False
954,"Shape Corp. Czech Republic, s.r.o.",24801356,výroba dopravních prostředků,29.3,výroba,Česká republika,4.367148014440433,5.259336550584757,120.97,50.0,T,,,,,0.25,30.24,Plzeň-město,Plzeňský,Jihozápad,2015,23.,červenec,2015,False,False
955,MD ELEKTRONIK spol. s.r.o.,45352585,elektronický a elektrotechnický,27.32,výroba,Česká republika,63.980505415162455,77.05143254641102,1772.26,300.0,T,,,,,0.1958,347.09,Plzeň-jih,Plzeňský,Jihozápad,2015,27.,červenec,2015,False,False
956,"KOSTAL CR, spol s r.o.",49687131,výroba dopravních prostředků,29.3,výroba,Česká republika,17.946570397111913,21.612973348984827,497.12,100.0,T,,,,,0.25,124.28,Beroun,Středočeský,Střední Čechy,2015,27.,červenec,2015,False,False
957,FAIVELEY TRANSPORT LEKOV a.s.,25213423,elektronický a elektrotechnický,30.20,výroba,Česká republika,9.025270758122744,10.869092648145733,250,140.0,T,,,,,0.25,62.5,Plzeň-město,Plzeňský,Jihozápad,2015,30.,červenec,2015,False,False
958,Sellier & Bellot a.s.,28982347,kovodělný a kovozpracující,25.40,výroba,Česká republika,43.32527075812274,52.1764271118647,1200.11,70.0,T,,,,,0.1875,225.021,Benešov,Středočeský,Střední Čechy,2015,11.,srpen,2015,False,False
959,Prettl Automotive Czech s.r.o.,27348351,výroba dopravních prostředků,29.3,výroba,Česká republika,4.332129963898917,5.217164471109951,120,16.0,T,,,,,0.25,30.0,Liberec,Liberecký,Severovýchod,2015,13.,srpen,2015,False,False
960,"KRPA PAPER, a.s.",27537820,papírenský,17.12,výroba,Česká republika,8.15884476534296,9.825659753923741,226,2.0,T,,,,,0.1875,42.375,Trutnov,Královéhradecký,Severovýchod,2015,21.,srpen,2015,False,False
961,TÜV SÜD Czech s.r.o.,63987121,výroba dopravních prostředků,71.20,technologické centrum,Česká republika,2.611191335740072,3.1446458849615233,72.33,20.0,T,,,,,0.25,18.08,Mladá Boleslav,Středočeský,Střední Čechy,2015,21.,srpen,2015,False,False
962,CROMODORA WHEELS s.r.o.,27779017,výroba dopravních prostředků,29.32,výroba,Česká republika,18.050541516245488,21.738185296291466,500,70.0,T,,,,,0.25,125.0,Nový Jičín,Moravskoslezský,Moravskoslezsko,2015,25.,srpen,2015,False,False
963,PLAKOR CZECH s.r.o.,27566005,výroba dopravních prostředků,29.32,výroba,Česká republika,18.267148014440433,21.99904351984696,506,180.0,T,,,,,0.25,126.5,Nový Jičín,Moravskoslezský,Moravskoslezsko,2015,17.,září,2015,False,False
964,Mesa Parts s.r.o.,49612212,kovodělný a kovozpracující,25.62,výroba,Česká republika,7.166064981949459,8.63005956262771,198.5,22.0,T,,,,,0.25,49.25,Náchod,Královéhradecký,Severovýchod,2015,17.,září,2015,False,False
965,Wiegel pravčice žárové zinkování s.r.o.,24202509,kovodělný a kovozpracující,25.61,výroba,Česká republika,7.111913357400722,8.564845006738837,197,40.0,T,,,,,0.25,49.075,Kroměříž,Zlínský,Střední Morava,2015,23.,září,2015,False,False
966,"ROHDE & SCHWARZ závod Vimperk, s.r.o.",26034441,elektronický a elektrotechnický,26.51,výroba,Česká republika,12.06606498194946,14.531107343158993,334.23,60.0,T,,,,,0.25,83.558,Prachatice,Jihočeský,Jihozápad,2015,8.,říjen,2015,False,False
967,LUKOV Plast spol. s r.o.,25023063,gumárenský a plastikářský,22.29,výroba,Česká republika,4.234657039711191,5.099778270509978,117.3,20.0,T,,,,,0.35,40.845,Liberec,Liberecký,Severovýchod,2015,15.,říjen,2015,True,False
968,fortell s.r.o.,64256197,kovodělný a kovozpracující,25.50,výroba,Česká republika,6.938628158844765,8.356158427894439,192.2,20.0,T,,,,,0.35,67.27,Ústí nad Orlicí,Pardubický,Severovýchod,2015,15.,říjen,2015,True,False
969,"A. Pöttinger, spol. s r.o.",63249651,strojírenský,28.30,výroba,Česká republika,21.949458483754512,26.433633320290422,608,90.0,T,,,,,0.25,152.0,Strakonice,Jihočeský,Jihozápad,2015,15.,říjen,2015,False,False
970,KDK Automotive Czech s.r.o.,64356043,výroba dopravních prostředků,29.32,výroba,Česká republika,3.7906137184115525,4.565018912221207,105,22.0,T,,,,,0.25,26.25,Tachov,Plzeňský,Jihozápad,2015,23.,říjen,2015,False,False
971,DEFENCE VEHICLE a.s.,24152269,výroba dopravních prostředků,29.10,výroba,Česká republika,6.931407942238267,8.347463153775923,192,200.0,T,,,,,0.25,48.0,Nový Jičín,Moravskoslezský,Moravskoslezsko,2015,15.,říjen,2015,False,False
972,SOR Libchavy spol. s r.o.,15030865,výroba dopravních prostředků,29.10,výroba,Česká republika,5.458483754512635,6.573627233598538,151.2,20.0,T,,,,,0.25,36.75,Ústí nad Orlicí,Pardubický,Severovýchod,2015,20.,říjen,2015,False,False
973,Aisin Europe Manufacturing Czech s.r.o.,26052377,výroba dopravních prostředků,28.13,výroba,Česká republika,28.334296028880868,34.12286422329464,784.86,20.0,T,,,,,0.25,196.09,Písek,Jihočeský,Jihozápad,2015,3.,listopad,2015,False,False
974,"Schwan Cosmetics CR, s.r.o.",26036835,ostatní,20.42,výroba,Česká republika,18.643321299638988,22.452067301421675,516.42,20.0,T,,,,,0.25,129.11,Český Krumlov,Jihočeský,Jihozápad,2015,3.,listopad,2015,False,False
975,DENIOS s.r.o.,25178831,kovodělný a kovozpracující,25.29,výroba,Česká republika,6.760649819494585,8.141819920873006,187.27,30.0,T,,,,,0.25,33.78,Strakonice,Jihočeský,Jihozápad,2015,4.,listopad,2015,False,False
976,BRUDER CZ s.r.o.,3268501,gumárenský a plastikářský,22.29,výroba,Česká republika,5.451263537906137,6.564931959480022,151,130.0,T,,,,,0.25,37.75,Plzeň-město,Plzeňský,Jihozápad,2015,13. ,listopad,2015,False,False
977,"Cutisin, s.r.o.",27061973,gumárenský a plastikářský,22.21,výroba,Česká republika,55.11953068592057,66.38020086083213,1526.811,120.0,T,,,,,0.2357,359.796,Semily,Liberecký,Severovýchod,2015,13.,listopad,2015,False,False
978,"Metso Czech Republic, s.r.o.",60741902,kovodělný a kovozpracující,24.52,výroba,Česká republika,5.043321299638989,6.073648971783834,139.7,10.0,T,,,,,0.25,33.675,Přerov,Olomoucký,Střední Morava,2015,2.,prosinec,2015,False,False
979,"KASI, spol. s r.o.",47470011,kovodělný a kovozpracující,24.51,výroba,Česká republika,28.51985559566787,34.34633276814051,790,180.0,T,,,,,0.25,77.74,Pardubice,Pardubický,Severovýchod,2015,9.,prosinec,2015,False,True
980,Nanotherapeutics Bohumil s.r.o.,3699358,chemický a farmaceutický,21.20,výroba,Česká republika,10.698916967509026,12.884657188817878,296.36,259.0,T,,,,,0.35,103.726,Praha-východ,Středočeský,Střední Čechy,2015,17.,prosinec,2015,True,False
981,"SEV Litovel, s.r.o.",25843389,ostatní,26.40,výroba,Česká republika,4.548736462093863,5.478022694665449,126,40.0,T,,,,,0.25,30.0,Olomouc,Olomoucký,Střední Morava,2015,17.,prosinec,2015,False,False
982,KOH-I-NOOR Mladá Vožice a.s.,60827441,gumárenský a plastikářský,22.22,výroba,Česká republika,12.364043321299638,14.889961306030171,342.484,20.0,T,,,,,0.25,85.246,Tábor,Jihočeský,Jihozápad,2015,6.,leden,2016,False,False
983,"AstenJohnson, s.r.o.",27163806,textilní,13.96,výroba,Česká republika,10.211191335740073,12.297291422112082,282.85,27.0,T,,,,,0.25,70.713,Strakonice,Jihočeský,Jihozápad,2015,11.,leden,2016,False,False
984,Datwyler Sealing Technologies CZ s.r.o.,25935429,gumárenský a plastikářský,22.19,výroba,Česká republika,20.779783393501805,25.024998913090734,575.6,45.0,T,,,,,0.25,143.9,Hradec Králové,Královéhradecký,Severovýchod,2015,3.,únor,2016,False,False
985,"GZ Production, s.r.o.",24242438,ostatní,"18.12, 18.13, 18.15",výroba,Česká republika,10.6956678700361,12.880744315464543,296.27,20.0,T,,,,,0.25,74.068,"Beroun, Tábor","Středočeský, Jihočeský","Střední Čechy, Jihozápad",2015,10.,únor,2016,False,False
986,CEBALSOL s.r.o.,26424444,kovodělný a kovozpracující,25.92,výroba,Česká republika,83.06353790613719,100.03304204165036,2300.86,158.0,T,,,,,0.1985,456.683,Kolín,Středočeský,Střední Čechy,2015,25.,únor,2016,False,False
987,Shawmut C.R. s.r.o.,3945600,výroba dopravních prostředků,"13.96, 29.32",výroba,USA,6.257400722021662,7.5357593148124,173.33,22.0,T,,,,,0.25,51.173,Teplice,Ústecký,Severozápad,2015,3.,březen,2016,False,False
988,KERN-LIEBERS CR spol. s r.o.,60849827,výroba dopravních prostředků,29.32,výroba,Česká republika,25.206137184115526,30.35563671144733,698.21,53.0,T,,,,,0.25,174.553,České Budějovice,Jihočeský,Jihozápad,2015,3.,březen,2016,False,False
989,Tyco Electronics EC Trutnov s.r.o.,47455403,gumárenský a plastikářský,22.21,výroba,Česká republika,15.600000000000001,18.787009260466935,432.12,130.0,T,,,,,0.25,108.03,Trutnov,Královéhradecký,Severovýchod,2015,3.,březen,2016,False,False
990,Kiswire Cord Czech s.r.o.,4210310,kovodělný a kovozpracující,25.61,výroba,Korea,87.97472924187726,105.94756749706535,2436.9,332.0,T,J,R,,,0.1944,473.713,Louny,Ústecký,Severozápad,2015,7.,březen,2016,False,False
991,"SCHOTT CR, a.s.",64609855,elektronický a elektrotechnický,26.11,výroba,Česká republika,15.051624548736463,18.1266031911656,416.93,382.0,T,,,,,0.25,104.233,Ústí nad Orlicí,Pardubický,Severovýchod,2015,16.,březen,2016,False,False
992,Tsubaki Automotive Czech Republic s.r.o.,4223012,výroba dopravních prostředků,29.32,výroba,Nizozemsko,15.951985559566788,19.21090387374462,441.87,8.0,T,,,,,0.25,110.468,Kolín,Středočeský,Střední Čechy,2015,18. ,březen,2016,False,False
993,PFISTERER Czech s.r.o.,4449584,gumárenský a plastikářský,"22.19, 22.21, 22.29, 32. 99",výroba,Německo,14.370397111913357,17.30620407808356,398.06,60.0,T,J,R,,,0.25,99.515,Chomutov,Ústecký,Severozápad,2015,18.,březen,2016,False,False
994,LINAPLAST s.r.o.,25348965,gumárenský a plastikářský,22.29,výroba,Česká republika,3.4696750902527076,4.178513977653146,96.11,23.0,T,,,,,0.35,33.639,Prostějov,Olomoucký,Střední Morava,2015,18.,březen,2016,True,False
995,"ALW INDUSTRY, s.r.o.",60794372,kovodělný a kovozpracující,24.53,výroba,Česká republika,24.512635379061372,29.52045563236381,679,42.0,T,,,,,0.25,169.75,Olomouc,Olomoucký,Střední Morava,2015,22.,březen,2016,False,False
996,HCL TECHNOLOGIES CZECH REPUBLIC s.r.o.,4353684,IT a vývoj software,"58.29, 62.01, 62.02, 62.09, 72.19.2",centrum strategických služeb - centrum pro tvorbu software,Velká Británie a Severní Irsko,1.7292418772563176,2.0825181513847224,47.9,135.0,T,,,,,0.25,61.185,Praha-západ,Středočeský,Střední Čechy,2015,29.,březen,2016,False,False
997,LINET spol. s r.o.,507814,biotechnologický a medicinská technika,32.50,výroba,Česká republika,13.0028880866426,15.65931916003652,360.18,152.0,T,,,,,0.25,90.045,Kladno,Středočeský,Střední Čechy,2016,29.,březen,2016,False,False
998,Ravensburger Karton s.r.o.,25257064,ostatní,32.40,výroba,Česká republika,14.779061371841156,17.7983565931916,409.38,20.0,T,,,,,0.25,102.344,Svitavy,Pardubický,Severovýchod,2016,29.,březen,2016,False,False
999,Yankee Candle s.r.o.,4277546,ostatní,32.99,výroba,Velká Británie a Severní Irsko,43.31119133574008,52.15947132733359,1199.72,396.0,T,J,R,,,0.25,292.76,Most,Ústecký,Severozápad,2015,6.,duben,2016,False,False
1000,KOVOLIS HEDVIKOV a.s.,61058041,kovodělný a kovozpracující,24.53,výroba,Česká republika,20.469314079422382,24.65110212599452,567,20.0,T,,,,,0.25,141.75,Chrudim,Pardubický,Severovýchod,2015,6.,duben,2016,False,False
1001,4MEX s.r.o.,4073461,kovodělný a kovozpracující,25.11,výroba,Česká republika,1.8772563176895307,2.2607712708143124,52,20.0,T,J,R,,,0.45,23.4,Ústí nad Labem,Ústecký,Severozápad,2015,7.,duben,2016,True,False
